ID,tipo_producto,temp_idx,Sex,inception_date,birth_date,sum_insured,tariff_grp,country,reins_name,annual_prem,prem_frecuency,comission_precentage
7247,Temporal,3,Female,02/02/2021,24/09/1950,34090,9,Uruguay,Berkshire Re,34337.9,Trimestral,6.5
7248,Vitalicio,,Male,24/08/2024,08/05/1957,496711,4,Mexico,Berkshire Re,38120.86,Trimestral,8.7
7249,Vitalicio,,Male,31/10/2020,08/04/1986,556572,2,Mexico,SCOR,21955.45,Anual,10.9
7250,Vitalicio,,Female,27/01/2024,04/08/1982,993058,2,Brasil,Hannover Re,30440.31,Semestral,14.7
7251,Vitalicio,,Male,06/05/2024,05/03/1966,669660,10,Chile,SCOR,12813.79,Semestral,6.5
7252,Vitalicio,,Female,05/06/2020,14/04/1986,666747,7,Argentina,Lloyds,29694.95,Anual,17.3
7253,Vitalicio,,Female,30/05/2023,04/12/1987,747363,4,Argentina,Hannover Re,35264.51,Mensual,19.1
7254,Temporal,3,Male,05/08/2022,26/11/1967,431955,3,Argentina,Munich Re,49012.62,Mensual,20.9
7255,Vitalicio,,Female,27/09/2023,31/01/1971,987523,4,Mexico,Lloyds,26467.82,Trimestral,11.2
7256,Temporal,2,Female,22/11/2022,12/05/1952,273659,8,Uruguay,Swiss Re,4172.56,Mensual,21.8
7257,Vitalicio,,Male,11/09/2021,15/04/1962,680102,4,Uruguay,Berkshire Re,2671.19,Semestral,21.6
7258,Vitalicio,,Female,08/05/2022,04/03/1956,414368,4,Ecuador,Lloyds,7079.3,Trimestral,16.1
7259,Vitalicio,,Female,27/11/2022,12/05/1965,228878,6,Argentina,Berkshire Re,32494.68,Semestral,11.1
7260,Vitalicio,,Male,19/03/2020,20/10/1967,573834,7,Peru,Swiss Re,37489.59,Trimestral,11.8
7261,Temporal,2,Female,11/12/2022,09/01/1980,264075,8,Brasil,Lloyds,11906.9,Trimestral,19.8
7262,Vitalicio,,Male,15/11/2023,31/07/1978,462297,3,Colombia,Swiss Re,1406.3,Semestral,12.9
7263,Temporal,3,Female,31/10/2022,15/04/1962,880661,5,Uruguay,Hannover Re,29173.43,Semestral,20.1
7264,Temporal,2,Male,26/03/2022,03/08/1959,850049,1,Colombia,Berkshire Re,25857.94,Anual,14.1
7265,Temporal,4,Male,16/03/2021,24/08/1981,63046,1,Chile,Swiss Re,26834.13,Semestral,12.2
7266,Temporal,3,Female,02/06/2024,08/07/1986,438337,2,Chile,Swiss Re,9239.22,Anual,5.7
7267,Temporal,3,Female,24/03/2023,07/05/1975,528114,3,Mexico,Lloyds,6026.16,Semestral,20
7268,Temporal,4,Female,30/03/2023,02/09/1974,504596,9,Brasil,Hannover Re,9017.91,Trimestral,10.4
7269,Temporal,1,Male,09/09/2021,16/01/1977,669501,6,Chile,Everest Re,16580.68,Trimestral,23.1
7270,Vitalicio,,Female,12/09/2023,24/04/1988,203760,2,Ecuador,Hannover Re,17295.05,Mensual,19.7
7271,Temporal,3,Male,20/05/2024,08/08/1975,910960,3,Argentina,Munich Re,48439.14,Trimestral,17.5
7272,Vitalicio,,Female,13/12/2023,07/10/1976,837029,2,Brasil,Partner Re,41229.07,Mensual,17.7
7273,Vitalicio,,Female,13/01/2021,30/07/1972,708775,4,Argentina,Berkshire Re,3481.36,Semestral,24.8
7274,Temporal,2,Male,23/04/2020,15/06/1967,593169,3,Argentina,Partner Re,3841.75,Trimestral,11.5
7275,Temporal,3,Male,18/01/2021,26/06/1962,650053,9,Brasil,Everest Re,25887.79,Trimestral,7.4
7276,Temporal,3,Female,02/12/2023,09/07/1989,647481,6,Colombia,Munich Re,26332.82,Trimestral,20.4
7277,Temporal,3,Male,28/09/2021,29/05/1971,479534,1,Mexico,Berkshire Re,45061.16,Trimestral,12.9
7278,Vitalicio,,Male,26/02/2023,31/03/1971,490505,1,Mexico,Hannover Re,35975.05,Mensual,9.3
7279,Vitalicio,,Female,27/06/2024,07/09/1954,933047,6,Ecuador,Everest Re,49562.28,Anual,17.6
7280,Temporal,1,Male,17/04/2024,14/12/1985,406992,4,Uruguay,Hannover Re,5581.56,Mensual,23.4
7281,Vitalicio,,Male,09/05/2022,09/04/1975,719665,5,Brasil,Hannover Re,28024.2,Mensual,14.8
7282,Temporal,4,Female,26/04/2021,24/02/1957,787387,1,Brasil,Lloyds,22223.64,Trimestral,9.6
7283,Temporal,3,Female,29/12/2024,14/10/1988,807512,4,Argentina,Berkshire Re,25634.11,Anual,24.1
7284,Vitalicio,,Male,27/02/2020,20/02/1967,186826,5,Peru,Hannover Re,11755.65,Trimestral,10.2
7285,Vitalicio,,Male,11/06/2022,04/09/1962,642840,3,Ecuador,Munich Re,37993.77,Trimestral,17
7286,Vitalicio,,Male,16/10/2023,20/09/1975,722447,7,Peru,Lloyds,22245.38,Trimestral,21.5
7287,Vitalicio,,Male,01/10/2023,16/05/1985,406539,7,Ecuador,Swiss Re,1908.36,Mensual,22.9
7288,Vitalicio,,Male,10/06/2022,15/12/1982,182087,4,Argentina,Swiss Re,13194.18,Semestral,19
7289,Temporal,2,Female,26/01/2024,23/02/1963,855118,3,Uruguay,Berkshire Re,23843.72,Trimestral,22.6
7290,Temporal,3,Male,12/07/2024,14/07/1961,209954,5,Peru,Everest Re,15721.53,Anual,7
7291,Temporal,2,Female,11/05/2024,07/10/1955,854689,5,Uruguay,SCOR,6130.57,Semestral,13.6
7292,Temporal,5,Male,21/09/2021,08/08/1968,278535,6,Argentina,Berkshire Re,21551.41,Trimestral,22.7
7293,Temporal,2,Female,13/04/2020,06/11/1960,991616,2,Chile,Berkshire Re,47220.38,Trimestral,10.6
7294,Temporal,5,Female,19/02/2024,24/08/1960,309360,2,Chile,Partner Re,35900.57,Semestral,18.9
7295,Temporal,1,Male,25/04/2023,12/10/1974,496899,6,Brasil,Berkshire Re,27445.62,Trimestral,15.3
7296,Temporal,1,Female,07/11/2023,26/03/1969,639857,9,Mexico,Swiss Re,3586.65,Trimestral,5.1
7297,Vitalicio,,Male,14/04/2020,05/11/1952,406894,6,Ecuador,Berkshire Re,20436.12,Trimestral,7.8
7298,Vitalicio,,Female,20/07/2020,15/09/1953,910758,4,Brasil,Munich Re,40575.75,Anual,22.2
7299,Vitalicio,,Female,27/04/2024,08/04/1976,633284,4,Chile,Munich Re,36741.03,Anual,5.9
7300,Temporal,1,Male,17/01/2024,07/02/1951,732195,7,Brasil,Partner Re,28090.31,Anual,20.7
7301,Temporal,2,Male,04/05/2023,23/11/1965,113121,4,Peru,Partner Re,44847.29,Semestral,6.4
7302,Vitalicio,,Male,12/03/2020,04/09/1990,169572,8,Argentina,Munich Re,32127.26,Mensual,20.7
7303,Vitalicio,,Female,03/08/2024,30/07/1983,572155,5,Colombia,Hannover Re,31716.91,Trimestral,24.2
7304,Vitalicio,,Male,26/06/2024,18/05/1951,862317,3,Mexico,Berkshire Re,39248.04,Mensual,9.7
7305,Vitalicio,,Male,05/05/2021,31/03/1967,206618,2,Argentina,SCOR,22914.52,Semestral,20.3
7306,Vitalicio,,Male,13/03/2021,08/12/1982,833556,2,Peru,Swiss Re,3665.61,Mensual,19.1
7307,Temporal,4,Female,03/08/2021,14/10/1986,126316,7,Peru,Hannover Re,20390.82,Mensual,20.4
7308,Vitalicio,,Female,21/04/2023,23/11/1973,519679,5,Chile,Hannover Re,48109.71,Mensual,9.6
7309,Vitalicio,,Male,26/04/2022,14/11/1989,100943,3,Peru,Hannover Re,17194.67,Semestral,18.3
7310,Temporal,5,Female,03/01/2024,10/06/1970,610525,2,Argentina,Hannover Re,9789.14,Trimestral,11.2
7311,Temporal,2,Male,01/01/2024,03/07/1963,395460,7,Mexico,Lloyds,9810.62,Semestral,21.1
7312,Temporal,5,Female,16/04/2023,20/06/1960,990404,3,Argentina,SCOR,10964.42,Mensual,13.3
7313,Temporal,3,Female,12/07/2020,04/10/1955,482732,10,Ecuador,Berkshire Re,11575.91,Anual,21.5
7314,Temporal,5,Male,28/10/2022,25/02/1964,805570,10,Peru,Swiss Re,40555.47,Anual,13
7315,Vitalicio,,Female,03/11/2024,11/08/1968,82392,7,Chile,Swiss Re,31101.68,Mensual,5.7
7316,Temporal,4,Male,08/04/2023,10/04/1964,79754,1,Argentina,Everest Re,13379.86,Mensual,10.9
7317,Vitalicio,,Male,29/12/2022,12/03/1978,283236,7,Brasil,Berkshire Re,46988.63,Semestral,8.3
7318,Temporal,3,Male,15/10/2022,02/02/1966,450149,10,Mexico,Berkshire Re,33730.14,Trimestral,24.1
7319,Temporal,2,Female,13/09/2024,14/03/1980,953056,2,Brasil,Everest Re,45933.53,Trimestral,16.8
7320,Vitalicio,,Male,25/10/2024,21/11/1950,136689,2,Uruguay,SCOR,36018.64,Semestral,10.8
7321,Temporal,1,Male,24/12/2020,11/02/1970,864583,9,Argentina,Hannover Re,39687.94,Trimestral,23.5
7322,Vitalicio,,Female,02/11/2020,28/06/1985,141456,1,Argentina,Berkshire Re,17126.86,Semestral,17.3
7323,Vitalicio,,Female,26/02/2021,16/08/1969,188034,10,Uruguay,Hannover Re,30399.46,Anual,9.2
7324,Vitalicio,,Female,27/03/2023,19/01/1974,937878,6,Brasil,Swiss Re,46566.91,Anual,21.2
7325,Vitalicio,,Male,06/02/2023,15/02/1976,560402,10,Ecuador,Everest Re,6192.9,Anual,22
7326,Vitalicio,,Male,05/03/2021,02/05/1962,868399,1,Brasil,Munich Re,35121.1,Trimestral,21.4
7327,Vitalicio,,Male,07/12/2023,17/08/1958,730104,5,Argentina,Partner Re,29018.23,Mensual,24.9
7328,Temporal,2,Male,26/12/2023,26/06/1970,873834,3,Chile,Berkshire Re,11049.57,Anual,20.1
7329,Temporal,2,Male,01/08/2022,04/09/1976,424820,4,Ecuador,Hannover Re,32095.46,Mensual,8.3
7330,Temporal,2,Female,09/10/2022,27/02/1965,664609,5,Mexico,Munich Re,10920.84,Semestral,8.2
7331,Vitalicio,,Female,04/12/2023,21/11/1981,276958,6,Brasil,Munich Re,11421.93,Trimestral,23.4
7332,Temporal,3,Female,27/07/2023,20/11/1977,761468,1,Chile,Lloyds,32045.54,Semestral,11.9
7333,Vitalicio,,Male,27/12/2022,26/07/1976,71345,3,Brasil,Munich Re,16939.08,Trimestral,24.8
7334,Vitalicio,,Female,25/02/2021,18/04/1960,457068,6,Chile,Berkshire Re,36552.99,Anual,15.1
7335,Vitalicio,,Female,25/10/2022,04/11/1957,366685,7,Uruguay,Partner Re,44708.48,Mensual,24
7336,Vitalicio,,Male,28/01/2020,07/05/1983,539150,8,Uruguay,Munich Re,47235.59,Semestral,15.1
7337,Temporal,3,Male,06/09/2023,17/01/1980,120452,4,Ecuador,SCOR,19903.47,Mensual,14.9
7338,Vitalicio,,Female,12/05/2021,11/12/1984,165405,4,Chile,Hannover Re,722.01,Trimestral,21.6
7339,Vitalicio,,Female,24/02/2024,30/01/1957,176589,9,Colombia,Everest Re,48103.26,Semestral,12.7
7340,Temporal,1,Female,05/02/2021,26/05/1979,755646,9,Peru,Munich Re,48542.18,Anual,5.7
7341,Vitalicio,,Male,18/07/2020,15/07/1972,461478,4,Uruguay,Hannover Re,28799.25,Semestral,24.4
7342,Vitalicio,,Female,03/12/2021,02/08/1971,470587,4,Mexico,Swiss Re,8685.73,Trimestral,10.5
7343,Vitalicio,,Male,07/02/2024,02/01/1983,611689,9,Mexico,Swiss Re,12791.16,Mensual,20.4
7344,Vitalicio,,Female,26/08/2024,08/03/1974,295696,3,Mexico,Swiss Re,24143.57,Semestral,24
7345,Vitalicio,,Female,18/10/2024,09/09/1966,28267,3,Argentina,Munich Re,41679.98,Anual,8.1
7346,Temporal,4,Male,26/03/2022,13/02/1973,356865,8,Uruguay,Swiss Re,24924.01,Mensual,23.2
7347,Temporal,5,Male,16/09/2020,19/02/1980,655113,8,Mexico,Berkshire Re,3057.51,Semestral,5.8
7348,Vitalicio,,Male,12/11/2023,27/04/1976,779226,4,Uruguay,Lloyds,18041.26,Semestral,10.8
7349,Temporal,1,Female,10/05/2022,04/01/1965,27004,10,Argentina,SCOR,23114.29,Anual,16.8
7350,Temporal,4,Male,19/12/2022,05/01/1974,821469,7,Chile,Hannover Re,8574.5,Mensual,19.1
7351,Temporal,5,Male,18/02/2022,27/07/1987,414848,1,Chile,Lloyds,16393.75,Trimestral,5.9
7352,Temporal,2,Male,04/10/2020,23/09/1957,788002,2,Colombia,Partner Re,33477.63,Anual,22.3
7353,Vitalicio,,Female,28/05/2024,21/10/1979,428424,3,Chile,Hannover Re,35194.03,Mensual,21.3
7354,Vitalicio,,Male,05/11/2023,20/08/1978,351756,4,Ecuador,Berkshire Re,33106.71,Semestral,5.6
7355,Temporal,4,Male,20/04/2020,21/08/1988,175143,3,Uruguay,SCOR,31762.09,Mensual,8.6
7356,Vitalicio,,Male,11/07/2024,23/07/1983,442909,8,Uruguay,Swiss Re,2131.15,Anual,7.4
7357,Temporal,5,Male,16/12/2020,10/02/1954,320552,6,Brasil,Swiss Re,28379.7,Anual,15.2
7358,Temporal,5,Female,02/10/2022,30/05/1964,342421,5,Colombia,Berkshire Re,16701.43,Mensual,14.8
7359,Temporal,1,Female,13/05/2021,18/04/1954,286141,8,Mexico,Partner Re,38590.02,Anual,14.7
7360,Vitalicio,,Female,26/07/2021,15/12/1953,458655,2,Peru,Partner Re,48899.2,Anual,8
7361,Temporal,4,Male,15/12/2023,16/01/1950,260364,3,Ecuador,Everest Re,10724.11,Mensual,15.7
7362,Vitalicio,,Male,19/09/2020,12/05/1969,80873,4,Peru,Everest Re,38118.16,Semestral,19.3
7363,Temporal,1,Male,26/07/2021,01/05/1967,751233,4,Brasil,Partner Re,2462.25,Anual,15.3
7364,Vitalicio,,Female,26/08/2020,07/11/1962,707143,3,Ecuador,Munich Re,24883.22,Mensual,5.9
7365,Temporal,3,Male,23/12/2021,16/10/1978,838796,9,Brasil,Berkshire Re,7337.69,Anual,7.1
7366,Temporal,4,Male,29/11/2022,21/01/1961,953424,8,Ecuador,Everest Re,1197.05,Semestral,13.6
7367,Vitalicio,,Male,27/02/2020,09/11/1954,603002,1,Uruguay,Munich Re,33395.16,Trimestral,23.4
7368,Temporal,3,Female,10/02/2024,22/07/1953,763673,4,Peru,Swiss Re,25915.29,Mensual,17.4
7369,Vitalicio,,Male,06/10/2024,27/09/1965,781682,8,Peru,Hannover Re,6730.17,Anual,12.8
7370,Temporal,5,Male,10/02/2021,22/03/1968,303941,1,Chile,SCOR,22315.87,Trimestral,9.4
7371,Vitalicio,,Male,09/04/2021,16/12/1967,335394,1,Uruguay,Berkshire Re,18171.64,Anual,12.2
7372,Vitalicio,,Male,13/02/2022,19/05/1970,72492,3,Colombia,Hannover Re,24739.14,Mensual,23.7
7373,Vitalicio,,Female,13/08/2021,03/12/1967,170461,9,Uruguay,Partner Re,26619.6,Anual,14
7374,Temporal,2,Male,01/02/2024,19/07/1990,272096,3,Chile,Swiss Re,31664.8,Anual,21.8
7375,Temporal,1,Male,25/01/2022,08/04/1961,942069,1,Uruguay,Lloyds,39129.07,Anual,9
7376,Vitalicio,,Female,27/05/2021,09/10/1950,939497,5,Chile,Partner Re,43888.71,Anual,8.5
7377,Vitalicio,,Female,28/06/2023,29/06/1978,48175,1,Uruguay,SCOR,28174,Anual,18.4
7378,Vitalicio,,Female,28/02/2023,03/02/1957,862332,9,Chile,Munich Re,23187.8,Trimestral,23.5
7379,Temporal,5,Male,22/06/2021,22/02/1950,999548,3,Ecuador,SCOR,20957.25,Mensual,22.2
7380,Vitalicio,,Female,14/10/2023,09/04/1990,187712,6,Peru,SCOR,44628.02,Semestral,8.3
7381,Vitalicio,,Female,03/06/2024,31/01/1977,335126,5,Argentina,Everest Re,26371.79,Semestral,22.6
7382,Vitalicio,,Female,16/07/2022,26/02/1981,891859,8,Ecuador,Munich Re,27677.15,Semestral,19.1
7383,Temporal,5,Male,28/12/2020,22/05/1951,367449,1,Chile,Munich Re,36116.17,Mensual,11.3
7384,Vitalicio,,Female,15/03/2024,23/06/1980,245223,1,Colombia,Partner Re,9378,Mensual,21.8
7385,Temporal,2,Male,21/02/2022,03/12/1963,293912,10,Uruguay,SCOR,36057.78,Anual,13.5
7386,Vitalicio,,Male,12/04/2023,16/09/1984,658893,9,Uruguay,Swiss Re,30213.01,Anual,23.8
7387,Temporal,5,Male,02/07/2021,09/12/1966,885845,7,Ecuador,Swiss Re,3504.22,Anual,18
7388,Vitalicio,,Female,24/04/2020,21/07/1957,289140,7,Chile,Lloyds,44976.64,Mensual,13.9
7389,Temporal,4,Male,10/02/2020,02/01/1979,569753,1,Colombia,Everest Re,45165.99,Anual,22.3
7390,Vitalicio,,Female,28/03/2020,06/03/1982,179833,10,Argentina,Hannover Re,29773.5,Semestral,23.3
7391,Temporal,3,Female,05/07/2021,19/07/1977,107638,1,Brasil,Lloyds,19130.24,Semestral,24.4
7392,Temporal,3,Male,12/03/2021,11/12/1952,353201,7,Uruguay,Hannover Re,34060.82,Semestral,19.8
7393,Vitalicio,,Male,09/09/2024,06/06/1963,174078,8,Argentina,Swiss Re,31648.37,Trimestral,20.2
7394,Vitalicio,,Female,18/02/2022,25/09/1950,882418,3,Ecuador,Lloyds,20954.99,Trimestral,19.4
7395,Vitalicio,,Male,07/02/2021,05/04/1956,369795,5,Colombia,Everest Re,27286.64,Semestral,9.4
7396,Vitalicio,,Male,12/03/2024,25/04/1988,68618,6,Colombia,SCOR,35879.82,Semestral,8.8
7397,Temporal,1,Male,15/06/2020,31/03/1974,766151,2,Mexico,SCOR,5130.28,Trimestral,10.2
7398,Temporal,2,Female,22/10/2022,23/06/1955,418135,2,Colombia,Swiss Re,8241.06,Mensual,5.2
7399,Vitalicio,,Male,12/05/2020,13/07/1971,636804,6,Ecuador,Everest Re,5540.17,Mensual,22.3
7400,Temporal,4,Female,31/05/2023,18/02/1987,30953,5,Brasil,Lloyds,1834.77,Anual,21.7
7401,Vitalicio,,Female,11/02/2022,30/07/1972,105443,1,Chile,Partner Re,9676.37,Trimestral,15.4
7402,Temporal,5,Male,06/05/2022,03/08/1971,487998,7,Argentina,Lloyds,27923.43,Mensual,24.6
7403,Temporal,3,Male,03/01/2021,20/04/1963,526491,3,Chile,SCOR,5483.66,Trimestral,14.9
7404,Vitalicio,,Female,12/05/2020,20/01/1965,274193,3,Chile,SCOR,47674.61,Trimestral,11.3
7405,Vitalicio,,Male,14/05/2021,12/10/1955,416053,6,Chile,Berkshire Re,23708.49,Trimestral,13
7406,Vitalicio,,Male,20/05/2022,23/01/1983,501622,10,Uruguay,Munich Re,2120.99,Semestral,20.9
7407,Vitalicio,,Female,16/07/2024,02/11/1990,881403,5,Mexico,Everest Re,24310.83,Semestral,11.9
7408,Temporal,5,Male,06/03/2024,12/03/1959,856809,3,Peru,SCOR,33177.39,Mensual,13.9
7409,Vitalicio,,Female,14/01/2023,10/10/1971,639974,4,Brasil,Partner Re,23205.46,Anual,13.6
7410,Vitalicio,,Male,20/10/2023,09/09/1975,789786,3,Colombia,Partner Re,11734.56,Semestral,6
7411,Temporal,3,Female,27/05/2022,21/11/1950,799248,1,Colombia,Munich Re,32130.36,Anual,21.9
7412,Temporal,3,Female,05/02/2021,09/04/1969,185107,6,Uruguay,Lloyds,25006.47,Semestral,10.2
7413,Temporal,3,Female,01/11/2021,29/09/1984,673315,6,Mexico,Everest Re,19973.55,Trimestral,23.1
7414,Vitalicio,,Male,02/10/2020,11/09/1975,824273,10,Uruguay,Swiss Re,1139.09,Trimestral,10.2
7415,Vitalicio,,Female,15/10/2024,17/02/1950,150512,8,Colombia,SCOR,9546.66,Mensual,8.7
7416,Vitalicio,,Female,22/02/2022,18/04/1965,419926,9,Mexico,Berkshire Re,6945.42,Trimestral,18.1
7417,Vitalicio,,Male,16/09/2022,19/04/1970,153787,8,Brasil,Everest Re,8854.28,Anual,10.3
7418,Temporal,3,Female,25/09/2021,01/05/1950,230113,2,Colombia,Everest Re,19869.58,Mensual,19.5
7419,Temporal,4,Male,23/04/2021,21/11/1955,502499,10,Mexico,Munich Re,16504.35,Trimestral,8
7420,Vitalicio,,Female,09/06/2021,21/04/1951,268850,7,Chile,Berkshire Re,23392.36,Mensual,21.3
7421,Vitalicio,,Female,06/11/2021,27/09/1966,904271,5,Argentina,SCOR,5891.71,Trimestral,6
7422,Temporal,2,Male,05/08/2020,02/04/1984,635083,7,Colombia,Hannover Re,38176.5,Mensual,10.1
7423,Vitalicio,,Male,28/01/2021,22/05/1970,189575,10,Brasil,Hannover Re,8374.87,Mensual,16.9
7424,Vitalicio,,Male,12/01/2023,22/11/1988,45567,2,Argentina,Lloyds,37026.2,Trimestral,8.8
7425,Temporal,3,Female,31/05/2021,31/12/1979,281212,8,Ecuador,Everest Re,23210.85,Anual,7.7
7426,Temporal,3,Female,07/02/2020,27/06/1971,36463,8,Uruguay,Swiss Re,35654.45,Semestral,16.9
7427,Temporal,2,Female,26/11/2023,06/11/1958,884419,9,Chile,Everest Re,1771.36,Anual,13.9
7428,Vitalicio,,Female,21/12/2020,24/02/1973,951740,10,Chile,Hannover Re,11411.63,Trimestral,11.5
7429,Temporal,4,Female,12/04/2020,23/11/1969,71058,5,Argentina,Hannover Re,21354.57,Semestral,18.3
7430,Vitalicio,,Male,03/11/2024,23/03/1983,928699,2,Mexico,Everest Re,37310.52,Semestral,24.4
7431,Temporal,2,Male,20/08/2022,29/09/1965,242124,4,Brasil,Swiss Re,29745.98,Trimestral,13.3
7432,Temporal,1,Male,03/02/2023,12/11/1977,826757,10,Brasil,Swiss Re,47776.73,Mensual,16.9
7433,Vitalicio,,Female,12/12/2022,17/05/1962,319612,5,Brasil,Lloyds,32785.54,Semestral,22.1
7434,Temporal,1,Female,08/06/2023,01/05/1983,418006,6,Ecuador,SCOR,30607.79,Mensual,9.9
7435,Vitalicio,,Female,05/06/2022,11/06/1988,494887,2,Brasil,Partner Re,36278.19,Mensual,9.3
7436,Temporal,2,Female,30/08/2024,17/09/1979,174841,7,Peru,Hannover Re,14572.8,Trimestral,23.5
7437,Vitalicio,,Male,25/04/2023,06/02/1988,47090,8,Peru,SCOR,37254.73,Semestral,10.8
7438,Temporal,4,Female,02/05/2023,26/02/1958,363837,2,Peru,Everest Re,45171.07,Trimestral,10.2
7439,Vitalicio,,Female,27/10/2020,13/01/1984,607765,6,Chile,SCOR,37343.1,Anual,8.1
7440,Vitalicio,,Male,30/05/2023,22/02/1952,652708,7,Brasil,SCOR,19794.93,Trimestral,22.4
7441,Temporal,3,Female,31/07/2023,11/12/1973,921441,9,Colombia,Everest Re,13222.81,Trimestral,6.1
7442,Vitalicio,,Male,31/08/2022,23/03/1953,210591,2,Argentina,Everest Re,4943.73,Mensual,21.7
7443,Vitalicio,,Male,08/02/2021,07/10/1955,943490,3,Colombia,Swiss Re,4324.96,Trimestral,24.7
7444,Temporal,1,Female,12/06/2023,10/08/1964,168037,3,Chile,Lloyds,25026.1,Semestral,21.6
7445,Temporal,5,Female,05/11/2020,11/05/1955,962992,5,Argentina,Munich Re,43737.2,Mensual,7.6
7446,Vitalicio,,Female,28/07/2022,24/02/1961,419123,1,Ecuador,Berkshire Re,32733.71,Anual,21.6
7447,Temporal,3,Male,20/11/2020,18/12/1973,973880,6,Peru,SCOR,29746.64,Trimestral,9
7448,Temporal,2,Female,20/09/2021,14/04/1954,900350,1,Uruguay,Munich Re,10540.94,Anual,11.8
7449,Temporal,2,Female,30/11/2024,15/08/1984,679567,9,Mexico,SCOR,44279.56,Semestral,9.4
7450,Temporal,2,Male,26/01/2020,12/07/1955,621745,10,Mexico,Lloyds,3150.94,Trimestral,7.2
7451,Vitalicio,,Male,26/05/2022,25/11/1988,823576,3,Colombia,SCOR,36420.35,Semestral,12.9
7452,Temporal,2,Male,01/08/2023,25/07/1956,622777,5,Peru,Berkshire Re,31470.36,Trimestral,13.7
7453,Vitalicio,,Male,31/12/2021,31/07/1986,809689,10,Argentina,Swiss Re,24176.85,Anual,19.5
7454,Vitalicio,,Female,27/02/2023,20/05/1966,862881,8,Argentina,Swiss Re,10972.2,Trimestral,20.7
7455,Temporal,1,Female,20/02/2023,28/08/1960,384233,2,Uruguay,SCOR,42977.96,Mensual,12.1
7456,Vitalicio,,Male,20/10/2024,30/11/1956,431155,2,Chile,Everest Re,43554.21,Semestral,19.7
7457,Vitalicio,,Female,25/07/2021,22/08/1972,949909,7,Uruguay,Hannover Re,40099.79,Mensual,5.9
7458,Vitalicio,,Male,20/05/2023,11/04/1973,43150,9,Argentina,Partner Re,38938.14,Anual,13.3
7459,Temporal,5,Female,24/07/2023,02/08/1988,134938,3,Argentina,Everest Re,32635.35,Trimestral,20.6
7460,Temporal,5,Male,14/02/2021,10/05/1984,980838,1,Uruguay,Lloyds,44518.11,Trimestral,20.2
7461,Vitalicio,,Female,27/11/2021,24/08/1960,950945,7,Colombia,Swiss Re,3958.36,Trimestral,21.2
7462,Vitalicio,,Female,17/03/2020,30/03/1967,235858,1,Ecuador,Everest Re,29759.17,Anual,7.7
7463,Temporal,3,Male,18/05/2022,31/12/1986,808055,4,Mexico,Berkshire Re,35494.08,Trimestral,22.5
7464,Temporal,5,Female,05/12/2024,20/07/1978,768609,9,Argentina,Everest Re,39515.7,Anual,12.5
7465,Temporal,5,Male,14/12/2021,02/05/1982,564353,7,Brasil,Munich Re,37384.5,Mensual,16.6
7466,Temporal,1,Female,07/04/2020,27/10/1961,289838,8,Brasil,Hannover Re,32088.6,Mensual,7.2
7467,Vitalicio,,Male,23/05/2020,26/07/1988,904288,6,Argentina,Munich Re,31839.33,Anual,21
7468,Temporal,2,Male,05/11/2023,20/07/1953,333465,10,Mexico,SCOR,14417.64,Semestral,14.4
7469,Vitalicio,,Female,05/11/2023,23/12/1963,145450,6,Chile,Berkshire Re,5828.4,Trimestral,6
7470,Vitalicio,,Female,01/10/2024,11/02/1954,263849,4,Colombia,Lloyds,14420.23,Trimestral,23.7
7471,Vitalicio,,Male,11/04/2022,08/08/1970,931379,2,Peru,Partner Re,11921.63,Semestral,5.8
7472,Temporal,4,Female,08/02/2021,14/11/1957,561063,1,Peru,Swiss Re,46078.07,Anual,13.9
7473,Temporal,3,Female,13/08/2023,09/11/1953,644542,7,Peru,Munich Re,23967.74,Mensual,12.7
7474,Vitalicio,,Male,09/06/2022,28/10/1962,635660,6,Mexico,SCOR,40851.9,Anual,22.3
7475,Vitalicio,,Male,31/05/2021,29/08/1968,695140,8,Chile,Munich Re,9745.09,Semestral,11
7476,Vitalicio,,Male,17/07/2023,29/06/1956,251575,1,Chile,Hannover Re,41369.91,Semestral,11
7477,Temporal,3,Female,30/10/2022,26/04/1980,875224,3,Ecuador,Everest Re,27069.06,Trimestral,12.8
7478,Vitalicio,,Male,27/07/2022,16/07/1961,907687,5,Mexico,Lloyds,9113,Trimestral,10.8
7479,Vitalicio,,Female,04/10/2023,04/07/1959,922070,4,Peru,Everest Re,40180.8,Semestral,13.3
7480,Vitalicio,,Male,07/05/2020,06/01/1989,760571,1,Colombia,SCOR,47298.54,Semestral,18.9
7481,Vitalicio,,Male,16/11/2023,25/09/1978,334731,6,Chile,Partner Re,6824.67,Trimestral,11.9
7482,Temporal,1,Female,24/04/2020,05/08/1978,94585,6,Colombia,Partner Re,45926.45,Anual,11.8
7483,Vitalicio,,Female,02/10/2021,26/05/1987,487226,7,Brasil,Partner Re,40643.94,Mensual,17
7484,Vitalicio,,Male,09/08/2020,26/03/1957,45903,8,Uruguay,Lloyds,7269.7,Semestral,8.3
7485,Temporal,5,Male,04/08/2021,20/09/1979,194920,2,Argentina,Hannover Re,30992.62,Semestral,8.2
7486,Vitalicio,,Female,03/10/2024,13/08/1987,222753,8,Brasil,Munich Re,27012.86,Anual,11
7487,Temporal,1,Male,26/10/2024,22/07/1974,751324,9,Peru,Munich Re,30051.46,Semestral,22.2
